movie_title,rating,genre,in_theaters_date,on_streaming_date,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating,audience_count,on_streaming_year,in_theaters_year
Dèmoni (Demons),R,Horror,1985-04-10,2014-11-11,89.0,Fresh,60.0,10.0,65.0,10378.0,2014,1985.0
The Desperate Hours,NR,Classics,1955-01-01,2003-10-06,112.0,Fresh,86.0,7.0,79.0,2785.0,2003,1955.0
The Desperate Hours,NR,Drama,1955-01-01,2003-10-06,112.0,Fresh,86.0,7.0,79.0,2785.0,2003,1955.0
The Desperate Hours,NR,Mystery & Suspense,1955-01-01,2003-10-06,112.0,Fresh,86.0,7.0,79.0,2785.0,2003,1955.0
Devil Doll,NR,Classics,1964-01-01,2005-05-04,80.0,Rotten,20.0,5.0,28.0,536.0,2005,1964.0
Devil Doll,NR,Horror,1964-01-01,2005-05-04,80.0,Rotten,20.0,5.0,28.0,536.0,2005,1964.0
Dillinger,R,Action & Adventure,1973-07-20,2000-09-19,107.0,Fresh,92.0,13.0,73.0,2522.0,2000,1973.0
Dillinger,R,Drama,1973-07-20,2000-09-19,107.0,Fresh,92.0,13.0,73.0,2522.0,2000,1973.0
Dillinger,R,Mystery & Suspense,1973-07-20,2000-09-19,107.0,Fresh,92.0,13.0,73.0,2522.0,2000,1973.0
Dinner at Eight,NR,Classics,1933-08-23,2005-01-03,113.0,Fresh,95.0,19.0,74.0,2824.0,2005,1933.0
Dinner at Eight,NR,Comedy,1933-08-23,2005-01-03,113.0,Fresh,95.0,19.0,74.0,2824.0,2005,1933.0
Dinner at Eight,NR,Drama,1933-08-23,2005-01-03,113.0,Fresh,95.0,19.0,74.0,2824.0,2005,1933.0
Dinner at Eight,NR,Romance,1933-08-23,2005-01-03,113.0,Fresh,95.0,19.0,74.0,2824.0,2005,1933.0
Distant Thunder,R,Drama,1988-11-11,2004-07-12,120.0,Rotten,43.0,7.0,45.0,345.0,2004,1988.0
Doctor Zhivago,PG-13,Classics,1965-12-22,1998-01-01,193.0,Certified Fresh,83.0,46.0,88.0,45728.0,1998,1965.0
Doctor Zhivago,PG-13,Drama,1965-12-22,1998-01-01,193.0,Certified Fresh,83.0,46.0,88.0,45728.0,1998,1965.0
Doctor Zhivago,PG-13,Television,1965-12-22,1998-01-01,193.0,Certified Fresh,83.0,46.0,88.0,45728.0,1998,1965.0
Doctor Zhivago,PG-13,Romance,1965-12-22,1998-01-01,193.0,Certified Fresh,83.0,46.0,88.0,45728.0,1998,1965.0
Dodge City,NR,Classics,1939-08-04,2005-04-19,105.0,Fresh,100.0,13.0,74.0,2612.0,2005,1939.0
Dodge City,NR,Western,1939-08-04,2005-04-19,105.0,Fresh,100.0,13.0,74.0,2612.0,2005,1939.0
Dolls,R,Horror,1987-01-03,2005-09-20,77.0,Fresh,62.0,13.0,51.0,8229.0,2005,1987.0
Dr. Jekyll and Mr. Hyde,NR,Drama,1931-12-31,2004-06-01,96.0,Fresh,93.0,28.0,79.0,5629.0,2004,1931.0
Dr. Jekyll and Mr. Hyde,NR,Horror,1931-12-31,2004-06-01,96.0,Fresh,93.0,28.0,79.0,5629.0,2004,1931.0
How the Grinch Stole Christmas,NR,Animation,1967-01-06,2000-10-31,26.0,Fresh,100.0,25.0,96.0,26.0,2000,1967.0
How the Grinch Stole Christmas,NR,Classics,1967-01-06,2000-10-31,26.0,Fresh,100.0,25.0,96.0,26.0,2000,1967.0
How the Grinch Stole Christmas,NR,Comedy,1967-01-06,2000-10-31,26.0,Fresh,100.0,25.0,96.0,26.0,2000,1967.0
How the Grinch Stole Christmas,NR,Kids & Family,1967-01-06,2000-10-31,26.0,Fresh,100.0,25.0,96.0,26.0,2000,1967.0
How the Grinch Stole Christmas,NR,Musical & Performing Arts,1967-01-06,2000-10-31,26.0,Fresh,100.0,25.0,96.0,26.0,2000,1967.0
How the Grinch Stole Christmas,NR,Television,1967-01-06,2000-10-31,26.0,Fresh,100.0,25.0,96.0,26.0,2000,1967.0
Dracula,NR,Classics,1931-01-01,2001-08-28,75.0,Certified Fresh,91.0,46.0,82.0,44693.0,2001,1931.0
Dracula,NR,Horror,1931-01-01,2001-08-28,75.0,Certified Fresh,91.0,46.0,82.0,44693.0,2001,1931.0
Dracula,R,Horror,1973-08-02,2002-08-27,105.0,Fresh,60.0,5.0,40.0,1277.0,2002,1973.0
Dracula,R,Mystery & Suspense,1973-08-02,2002-08-27,105.0,Fresh,60.0,5.0,40.0,1277.0,2002,1973.0
Dracula,R,Art House & International,1979-07-20,2000-10-10,110.0,Fresh,63.0,16.0,58.0,9763.0,2000,1979.0
Dracula,R,Drama,1979-07-20,2000-10-10,110.0,Fresh,63.0,16.0,58.0,9763.0,2000,1979.0
Dracula,R,Horror,1979-07-20,2000-10-10,110.0,Fresh,63.0,16.0,58.0,9763.0,2000,1979.0
Dracula,R,Romance,1979-07-20,2000-10-10,110.0,Fresh,63.0,16.0,58.0,9763.0,2000,1979.0
Dragnet,PG-13,Action & Adventure,,1998-10-27,106.0,Rotten,50.0,34.0,41.0,35152.0,1998,
Dragnet,PG-13,Comedy,,1998-10-27,106.0,Rotten,50.0,34.0,41.0,35152.0,1998,
The Dream Team,PG-13,Comedy,1989-07-04,2003-01-07,113.0,Rotten,54.0,13.0,61.0,8271.0,2003,1989.0
Dressed to Kill,R,Drama,1980-01-01,2001-08-28,105.0,Certified Fresh,83.0,47.0,74.0,10540.0,2001,1980.0
Dressed to Kill,R,Horror,1980-01-01,2001-08-28,105.0,Certified Fresh,83.0,47.0,74.0,10540.0,2001,1980.0
Dressed to Kill,R,Mystery & Suspense,1980-01-01,2001-08-28,105.0,Certified Fresh,83.0,47.0,74.0,10540.0,2001,1980.0
Duel,PG,Mystery & Suspense,1972-01-01,2004-08-17,90.0,Fresh,88.0,41.0,84.0,35469.0,2004,1972.0
Duel,PG,Television,1972-01-01,2004-08-17,90.0,Fresh,88.0,41.0,84.0,35469.0,2004,1972.0
Dune,PG-13,Science Fiction & Fantasy,1984-12-14,1998-03-16,137.0,Rotten,53.0,47.0,66.0,70749.0,1998,1984.0
The Eagle Has Landed,PG,Action & Adventure,,2000-10-17,134.0,Fresh,67.0,9.0,68.0,7545.0,2000,
The Eagle Has Landed,PG,Art House & International,,2000-10-17,134.0,Fresh,67.0,9.0,68.0,7545.0,2000,
The Eagle Has Landed,PG,Mystery & Suspense,,2000-10-17,134.0,Fresh,67.0,9.0,68.0,7545.0,2000,
East of Eden,PG,Classics,1955-10-04,2005-05-31,115.0,Fresh,86.0,37.0,90.0,23489.0,2005,1955.0
East of Eden,PG,Drama,1955-10-04,2005-05-31,115.0,Fresh,86.0,37.0,90.0,23489.0,2005,1955.0
Easy Money,R,Action & Adventure,1983-08-19,2000-05-07,95.0,Fresh,60.0,10.0,58.0,5627.0,2000,1983.0
Easy Money,R,Comedy,1983-08-19,2000-05-07,95.0,Fresh,60.0,10.0,58.0,5627.0,2000,1983.0
Eaten Alive,R,Horror,1977-06-30,2000-01-02,96.0,Rotten,29.0,14.0,29.0,3381.0,2000,1977.0
Eaten Alive,R,Mystery & Suspense,1977-06-30,2000-01-02,96.0,Rotten,29.0,14.0,29.0,3381.0,2000,1977.0
Edipo re (Oedipus Rex),NR,Art House & International,1967-07-09,2003-03-14,110.0,Fresh,86.0,7.0,78.0,1865.0,2003,1967.0
Edipo re (Oedipus Rex),NR,Drama,1967-07-09,2003-03-14,110.0,Fresh,86.0,7.0,78.0,1865.0,2003,1967.0
The Elephant Man,PG,Drama,1980-03-10,2001-11-12,123.0,Certified Fresh,91.0,47.0,93.0,64436.0,2001,1980.0
The Enforcer,R,Action & Adventure,1976-01-01,2001-11-20,96.0,Fresh,79.0,28.0,59.0,15973.0,2001,1976.0
The Enforcer,R,Drama,1976-01-01,2001-11-20,96.0,Fresh,79.0,28.0,59.0,15973.0,2001,1976.0
The Enforcer,R,Mystery & Suspense,1976-01-01,2001-11-20,96.0,Fresh,79.0,28.0,59.0,15973.0,2001,1976.0
The Enforcer,NR,Classics,1951-02-24,2013-04-30,87.0,Fresh,88.0,8.0,70.0,1290.0,2013,1951.0
The Enforcer,NR,Drama,1951-02-24,2013-04-30,87.0,Fresh,88.0,8.0,70.0,1290.0,2013,1951.0
The Enforcer,NR,Mystery & Suspense,1951-02-24,2013-04-30,87.0,Fresh,88.0,8.0,70.0,1290.0,2013,1951.0
Escape from New York,R,Action & Adventure,1981-01-01,2000-11-21,99.0,Certified Fresh,85.0,62.0,76.0,72560.0,2000,1981.0
Escape from New York,R,Science Fiction & Fantasy,1981-01-01,2000-11-21,99.0,Certified Fresh,85.0,62.0,76.0,72560.0,2000,1981.0
Exodus,G,Classics,1960-12-15,2002-10-15,208.0,Fresh,67.0,15.0,70.0,4248.0,2002,1960.0
Exodus,G,Drama,1960-12-15,2002-10-15,208.0,Fresh,67.0,15.0,70.0,4248.0,2002,1960.0
Eyewitness,R,Horror,1981-02-13,2005-06-28,102.0,Fresh,75.0,12.0,38.0,1852.0,2005,1981.0
Eyewitness,R,Mystery & Suspense,1981-02-13,2005-06-28,102.0,Fresh,75.0,12.0,38.0,1852.0,2005,1981.0
Fahrenheit 451,NR,Classics,1966-02-11,2000-10-10,113.0,Fresh,81.0,36.0,72.0,25722.0,2000,1966.0
Fahrenheit 451,NR,Science Fiction & Fantasy,1966-02-11,2000-10-10,113.0,Fresh,81.0,36.0,72.0,25722.0,2000,1966.0
The Fan,R,Drama,1981-05-15,2002-09-24,94.0,Rotten,43.0,14.0,33.0,1128.0,2002,1981.0
The Fan,R,Mystery & Suspense,1981-05-15,2002-09-24,94.0,Rotten,43.0,14.0,33.0,1128.0,2002,1981.0
Fandango,PG,Comedy,1985-01-25,2005-02-15,91.0,Rotten,50.0,6.0,78.0,5724.0,2005,1985.0
Fandango,PG,Drama,1985-01-25,2005-02-15,91.0,Rotten,50.0,6.0,78.0,5724.0,2005,1985.0
Far From the Madding Crowd,PG,Drama,1967-10-18,2009-01-27,165.0,Fresh,72.0,25.0,77.0,1077.0,2009,1967.0
Far From the Madding Crowd,PG,Romance,1967-10-18,2009-01-27,165.0,Fresh,72.0,25.0,77.0,1077.0,2009,1967.0
"Farewell, My Lovely",R,Classics,1975-08-20,1999-06-29,97.0,Fresh,80.0,20.0,74.0,1461.0,1999,1975.0
"Farewell, My Lovely",R,Drama,1975-08-20,1999-06-29,97.0,Fresh,80.0,20.0,74.0,1461.0,1999,1975.0
"Farewell, My Lovely",R,Mystery & Suspense,1975-08-20,1999-06-29,97.0,Fresh,80.0,20.0,74.0,1461.0,1999,1975.0
Fatal Attraction,R,Drama,1987-11-09,2002-04-16,120.0,Certified Fresh,75.0,48.0,71.0,52960.0,2002,1987.0
Fatal Attraction,R,Mystery & Suspense,1987-11-09,2002-04-16,120.0,Certified Fresh,75.0,48.0,71.0,52960.0,2002,1987.0
Father of the Bride,G,Classics,1950-01-01,2004-01-06,93.0,Fresh,93.0,30.0,74.0,13890.0,2004,1950.0
Father of the Bride,G,Comedy,1950-01-01,2004-01-06,93.0,Fresh,93.0,30.0,74.0,13890.0,2004,1950.0
Father of the Bride,G,Drama,1950-01-01,2004-01-06,93.0,Fresh,93.0,30.0,74.0,13890.0,2004,1950.0
Flash Gordon,PG,Action & Adventure,1980-05-12,2000-10-10,111.0,Fresh,80.0,40.0,69.0,46662.0,2000,1980.0
Flash Gordon,PG,Comedy,1980-05-12,2000-10-10,111.0,Fresh,80.0,40.0,69.0,46662.0,2000,1980.0
Flash Gordon,PG,Science Fiction & Fantasy,1980-05-12,2000-10-10,111.0,Fresh,80.0,40.0,69.0,46662.0,2000,1980.0
Flashback,R,Comedy,1990-02-02,2002-09-24,110.0,Rotten,38.0,13.0,61.0,5801.0,2002,1990.0
Flesh & Blood (Flesh+Blood) (The Rose and the Sword),R,Action & Adventure,1985-08-30,2004-03-02,128.0,Fresh,81.0,16.0,63.0,4349.0,2004,1985.0
Flesh & Blood (Flesh+Blood) (The Rose and the Sword),R,Drama,1985-08-30,2004-03-02,128.0,Fresh,81.0,16.0,63.0,4349.0,2004,1985.0
The Flight of the Phoenix,NR,Action & Adventure,1965-12-15,2003-05-20,147.0,Fresh,90.0,21.0,81.0,9195.0,2003,1965.0
The Flight of the Phoenix,NR,Classics,1965-12-15,2003-05-20,147.0,Fresh,90.0,21.0,81.0,9195.0,2003,1965.0
The Flight of the Phoenix,NR,Drama,1965-12-15,2003-05-20,147.0,Fresh,90.0,21.0,81.0,9195.0,2003,1965.0
Flipper,G,Action & Adventure,1963-08-14,2004-08-24,87.0,Rotten,40.0,5.0,49.0,26368.0,2004,1963.0
Flipper,G,Classics,1963-08-14,2004-08-24,87.0,Rotten,40.0,5.0,49.0,26368.0,2004,1963.0
Flipper,G,Drama,1963-08-14,2004-08-24,87.0,Rotten,40.0,5.0,49.0,26368.0,2004,1963.0
Flipper,G,Kids & Family,1963-08-14,2004-08-24,87.0,Rotten,40.0,5.0,49.0,26368.0,2004,1963.0
Flipper,G,Television,1963-08-14,2004-08-24,87.0,Rotten,40.0,5.0,49.0,26368.0,2004,1963.0
The Fly,NR,Classics,1958-07-16,2007-11-09,94.0,Fresh,95.0,39.0,71.0,11138.0,2007,1958.0
The Fly,NR,Horror,1958-07-16,2007-11-09,94.0,Fresh,95.0,39.0,71.0,11138.0,2007,1958.0
The Fly,NR,Mystery & Suspense,1958-07-16,2007-11-09,94.0,Fresh,95.0,39.0,71.0,11138.0,2007,1958.0
The Fly,NR,Science Fiction & Fantasy,1958-07-16,2007-11-09,94.0,Fresh,95.0,39.0,71.0,11138.0,2007,1958.0
The Fly,R,Drama,1986-08-15,2000-05-09,96.0,Certified Fresh,92.0,60.0,83.0,89820.0,2000,1986.0
The Fly,R,Horror,1986-08-15,2000-05-09,96.0,Certified Fresh,92.0,60.0,83.0,89820.0,2000,1986.0
The Fly,R,Science Fiction & Fantasy,1986-08-15,2000-05-09,96.0,Certified Fresh,92.0,60.0,83.0,89820.0,2000,1986.0
Flying Tigers,NR,Action & Adventure,1942-01-01,2000-05-16,101.0,Fresh,67.0,9.0,69.0,788.0,2000,1942.0
Flying Tigers,NR,Classics,1942-01-01,2000-05-16,101.0,Fresh,67.0,9.0,69.0,788.0,2000,1942.0
Flying Tigers,NR,Drama,1942-01-01,2000-05-16,101.0,Fresh,67.0,9.0,69.0,788.0,2000,1942.0
Footloose,PG,Drama,1984-02-17,2002-08-10,107.0,Rotten,51.0,39.0,71.0,270239.0,2002,1984.0
Footloose,PG,Musical & Performing Arts,1984-02-17,2002-08-10,107.0,Rotten,51.0,39.0,71.0,270239.0,2002,1984.0
Footloose,PG,Romance,1984-02-17,2002-08-10,107.0,Rotten,51.0,39.0,71.0,270239.0,2002,1984.0
The Four Feathers,NR,Action & Adventure,1939-03-08,2005-04-19,99.0,Fresh,100.0,9.0,86.0,2885.0,2005,1939.0
The Four Feathers,NR,Art House & International,1939-03-08,2005-04-19,99.0,Fresh,100.0,9.0,86.0,2885.0,2005,1939.0
The Four Feathers,NR,Classics,1939-03-08,2005-04-19,99.0,Fresh,100.0,9.0,86.0,2885.0,2005,1939.0
Frantic,R,Action & Adventure,1988-02-26,2004-01-06,120.0,Certified Fresh,78.0,41.0,64.0,22055.0,2004,1988.0
Frantic,R,Drama,1988-02-26,2004-01-06,120.0,Certified Fresh,78.0,41.0,64.0,22055.0,2004,1988.0
Frantic,R,Mystery & Suspense,1988-02-26,2004-01-06,120.0,Certified Fresh,78.0,41.0,64.0,22055.0,2004,1988.0
Freaky Friday,G,Comedy,1976-12-17,2004-01-06,95.0,Fresh,70.0,23.0,57.0,65734.0,2004,1976.0
Freaky Friday,G,Kids & Family,1976-12-17,2004-01-06,95.0,Fresh,70.0,23.0,57.0,65734.0,2004,1976.0
Freaky Friday,G,Science Fiction & Fantasy,1976-12-17,2004-01-06,95.0,Fresh,70.0,23.0,57.0,65734.0,2004,1976.0
Fright Night,R,Horror,1985-01-01,1999-01-19,106.0,Fresh,91.0,35.0,76.0,49651.0,1999,1985.0
From Here to Eternity,G,Classics,1953-05-08,2001-10-23,118.0,Certified Fresh,92.0,52.0,84.0,14848.0,2001,1953.0
From Here to Eternity,G,Drama,1953-05-08,2001-10-23,118.0,Certified Fresh,92.0,52.0,84.0,14848.0,2001,1953.0
From Here to Eternity,G,Romance,1953-05-08,2001-10-23,118.0,Certified Fresh,92.0,52.0,84.0,14848.0,2001,1953.0
Frosty the Snowman,G,Animation,1969-07-12,2001-07-25,30.0,Fresh,73.0,15.0,72.0,35106.0,2001,1969.0
Frosty the Snowman,G,Kids & Family,1969-07-12,2001-07-25,30.0,Fresh,73.0,15.0,72.0,35106.0,2001,1969.0
The Fugitive,NR,Drama,1947-03-11,2012-02-16,99.0,Fresh,86.0,7.0,61.0,576.0,2012,1947.0
Fun with Dick and Jane,PG,Comedy,,2003-01-07,96.0,Rotten,58.0,12.0,51.0,5485.0,2003,
Funny Farm,PG,Comedy,1988-03-06,1999-05-18,101.0,Fresh,65.0,20.0,50.0,25781.0,1999,1988.0
The Fury,R,Drama,1978-01-01,2001-04-09,118.0,Fresh,78.0,27.0,49.0,5184.0,2001,1978.0
The Fury,R,Horror,1978-01-01,2001-04-09,118.0,Fresh,78.0,27.0,49.0,5184.0,2001,1978.0
The Fury,R,Mystery & Suspense,1978-01-01,2001-04-09,118.0,Fresh,78.0,27.0,49.0,5184.0,2001,1978.0
The Fury,R,Science Fiction & Fantasy,1978-01-01,2001-04-09,118.0,Fresh,78.0,27.0,49.0,5184.0,2001,1978.0
Galaxy of Terror (Mindwarp: An Infinity of Terror) (Planet of Horrors) (Quest),R,Action & Adventure,1981-10-21,2010-07-20,80.0,Rotten,33.0,12.0,29.0,1091.0,2010,1981.0
Galaxy of Terror (Mindwarp: An Infinity of Terror) (Planet of Horrors) (Quest),R,Horror,1981-10-21,2010-07-20,80.0,Rotten,33.0,12.0,29.0,1091.0,2010,1981.0
Galaxy of Terror (Mindwarp: An Infinity of Terror) (Planet of Horrors) (Quest),R,Mystery & Suspense,1981-10-21,2010-07-20,80.0,Rotten,33.0,12.0,29.0,1091.0,2010,1981.0
Galaxy of Terror (Mindwarp: An Infinity of Terror) (Planet of Horrors) (Quest),R,Science Fiction & Fantasy,1981-10-21,2010-07-20,80.0,Rotten,33.0,12.0,29.0,1091.0,2010,1981.0
Gallipoli,PG,Art House & International,1981-07-08,1999-06-29,110.0,Certified Fresh,91.0,44.0,83.0,23078.0,1999,1981.0
Gallipoli,PG,Drama,1981-07-08,1999-06-29,110.0,Certified Fresh,91.0,44.0,83.0,23078.0,1999,1981.0
The Gambler,R,Classics,1974-01-01,2002-05-14,109.0,Fresh,78.0,9.0,77.0,1233.0,2002,1974.0
The Gambler,R,Drama,1974-01-01,2002-05-14,109.0,Fresh,78.0,9.0,77.0,1233.0,2002,1974.0
Game of Death,R,Action & Adventure,1978-01-03,2001-03-07,102.0,Fresh,67.0,9.0,63.0,32528.0,2001,1978.0
Game of Death,R,Art House & International,1978-01-03,2001-03-07,102.0,Fresh,67.0,9.0,63.0,32528.0,2001,1978.0
The General,R,Comedy,1927-05-02,1999-10-26,79.0,Certified Fresh,92.0,52.0,92.0,11457.0,1999,1927.0
The General,R,Drama,1927-05-02,1999-10-26,79.0,Certified Fresh,92.0,52.0,92.0,11457.0,1999,1927.0
The General,R,Romance,1927-05-02,1999-10-26,79.0,Certified Fresh,92.0,52.0,92.0,11457.0,1999,1927.0
The Getaway,R,Action & Adventure,1972-12-13,2005-05-31,122.0,Fresh,85.0,20.0,82.0,9690.0,2005,1972.0
The Getaway,R,Classics,1972-12-13,2005-05-31,122.0,Fresh,85.0,20.0,82.0,9690.0,2005,1972.0
The Getaway,R,Drama,1972-12-13,2005-05-31,122.0,Fresh,85.0,20.0,82.0,9690.0,2005,1972.0
Girls! Girls! Girls!,PG,Classics,1962-11-21,2003-07-01,98.0,Rotten,33.0,6.0,51.0,7952.0,2003,1962.0
Girls! Girls! Girls!,PG,Comedy,1962-11-21,2003-07-01,98.0,Rotten,33.0,6.0,51.0,7952.0,2003,1962.0
Girls! Girls! Girls!,PG,Musical & Performing Arts,1962-11-21,2003-07-01,98.0,Rotten,33.0,6.0,51.0,7952.0,2003,1962.0
Girls! Girls! Girls!,PG,Special Interest,1962-11-21,2003-07-01,98.0,Rotten,33.0,6.0,51.0,7952.0,2003,1962.0
Girls! Girls! Girls!,PG,Romance,1962-11-21,2003-07-01,98.0,Rotten,33.0,6.0,51.0,7952.0,2003,1962.0
Gloria,PG,Action & Adventure,1980-01-10,2003-02-25,123.0,Fresh,92.0,26.0,80.0,4674.0,2003,1980.0
Gloria,PG,Comedy,1980-01-10,2003-02-25,123.0,Fresh,92.0,26.0,80.0,4674.0,2003,1980.0
Gloria,PG,Drama,1980-01-10,2003-02-25,123.0,Fresh,92.0,26.0,80.0,4674.0,2003,1980.0
Gloria,PG,Mystery & Suspense,1980-01-10,2003-02-25,123.0,Fresh,92.0,26.0,80.0,4674.0,2003,1980.0
Glory,R,Drama,1989-12-15,1998-01-01,122.0,Certified Fresh,93.0,43.0,93.0,60096.0,1998,1989.0
Go West,NR,Classics,1940-01-06,1992-01-29,81.0,Fresh,89.0,9.0,59.0,2683.0,1992,1940.0
Go West,NR,Comedy,1940-01-06,1992-01-29,81.0,Fresh,89.0,9.0,59.0,2683.0,1992,1940.0
Go West,NR,Musical & Performing Arts,1940-01-06,1992-01-29,81.0,Fresh,89.0,9.0,59.0,2683.0,1992,1940.0
Go West,NR,Western,1940-01-06,1992-01-29,81.0,Fresh,89.0,9.0,59.0,2683.0,1992,1940.0
Gone in 60 Seconds,PG,Action & Adventure,1974-07-28,2000-11-28,105.0,Rotten,43.0,14.0,66.0,196397.0,2000,1974.0
Gone in 60 Seconds,PG,Cult Movies,1974-07-28,2000-11-28,105.0,Rotten,43.0,14.0,66.0,196397.0,2000,1974.0
Gone in 60 Seconds,PG,Drama,1974-07-28,2000-11-28,105.0,Rotten,43.0,14.0,66.0,196397.0,2000,1974.0
Gone in 60 Seconds,PG,Mystery & Suspense,1974-07-28,2000-11-28,105.0,Rotten,43.0,14.0,66.0,196397.0,2000,1974.0
The Goodbye Girl,PG,Comedy,1977-11-30,2000-01-18,110.0,Fresh,83.0,18.0,84.0,7466.0,2000,1977.0
The Goodbye Girl,PG,Romance,1977-11-30,2000-01-18,110.0,Fresh,83.0,18.0,84.0,7466.0,2000,1977.0
"Goodbye, Mr. Chips",NR,Art House & International,1939-07-28,2004-03-02,114.0,Fresh,82.0,17.0,87.0,5649.0,2004,1939.0
"Goodbye, Mr. Chips",NR,Classics,1939-07-28,2004-03-02,114.0,Fresh,82.0,17.0,87.0,5649.0,2004,1939.0
"Goodbye, Mr. Chips",NR,Comedy,1939-07-28,2004-03-02,114.0,Fresh,82.0,17.0,87.0,5649.0,2004,1939.0
"Goodbye, Mr. Chips",NR,Drama,1939-07-28,2004-03-02,114.0,Fresh,82.0,17.0,87.0,5649.0,2004,1939.0
"Goodbye, Mr. Chips",NR,Romance,1939-07-28,2004-03-02,114.0,Fresh,82.0,17.0,87.0,5649.0,2004,1939.0
The Great Gatsby,PG,Classics,1974-03-29,2003-02-12,144.0,Rotten,39.0,36.0,47.0,20753.0,2003,1974.0
The Great Gatsby,PG,Drama,1974-03-29,2003-02-12,144.0,Rotten,39.0,36.0,47.0,20753.0,2003,1974.0
The Great Gatsby,PG,Romance,1974-03-29,2003-02-12,144.0,Rotten,39.0,36.0,47.0,20753.0,2003,1974.0
The Great Race,G,Action & Adventure,1965-01-07,2002-04-06,130.0,Fresh,74.0,23.0,83.0,8776.0,2002,1965.0
The Great Race,G,Classics,1965-01-07,2002-04-06,130.0,Fresh,74.0,23.0,83.0,8776.0,2002,1965.0
The Great Race,G,Comedy,1965-01-07,2002-04-06,130.0,Fresh,74.0,23.0,83.0,8776.0,2002,1965.0
The Great Race,G,Kids & Family,1965-01-07,2002-04-06,130.0,Fresh,74.0,23.0,83.0,8776.0,2002,1965.0
The Great Race,G,Romance,1965-01-07,2002-04-06,130.0,Fresh,74.0,23.0,83.0,8776.0,2002,1965.0
The Green Berets,G,Action & Adventure,1968-06-19,1997-10-30,141.0,Rotten,25.0,12.0,61.0,9617.0,1997,1968.0
The Green Berets,G,Classics,1968-06-19,1997-10-30,141.0,Rotten,25.0,12.0,61.0,9617.0,1997,1968.0
The Green Berets,G,Drama,1968-06-19,1997-10-30,141.0,Rotten,25.0,12.0,61.0,9617.0,1997,1968.0
Grizzly,PG,Horror,1976-05-21,1998-02-12,90.0,Rotten,44.0,9.0,29.0,1777.0,1998,1976.0
Grizzly,PG,Mystery & Suspense,1976-05-21,1998-02-12,90.0,Rotten,44.0,9.0,29.0,1777.0,1998,1976.0
Gulliver's Travels,NR,Action & Adventure,1939-12-22,2009-10-03,74.0,Fresh,67.0,12.0,53.0,7271.0,2009,1939.0
Gulliver's Travels,NR,Animation,1939-12-22,2009-10-03,74.0,Fresh,67.0,12.0,53.0,7271.0,2009,1939.0
Gulliver's Travels,NR,Classics,1939-12-22,2009-10-03,74.0,Fresh,67.0,12.0,53.0,7271.0,2009,1939.0
Gulliver's Travels,NR,Comedy,1939-12-22,2009-10-03,74.0,Fresh,67.0,12.0,53.0,7271.0,2009,1939.0
Gulliver's Travels,NR,Kids & Family,1939-12-22,2009-10-03,74.0,Fresh,67.0,12.0,53.0,7271.0,2009,1939.0
The Gunfighter,NR,Action & Adventure,1950-06-23,2008-05-13,85.0,Fresh,100.0,10.0,89.0,1290.0,2008,1950.0
The Gunfighter,NR,Drama,1950-06-23,2008-05-13,85.0,Fresh,100.0,10.0,89.0,1290.0,2008,1950.0
The Gunfighter,NR,Western,1950-06-23,2008-05-13,85.0,Fresh,100.0,10.0,89.0,1290.0,2008,1950.0
Gung Ho,PG-13,Comedy,1986-03-14,2002-07-16,111.0,Rotten,33.0,21.0,45.0,7118.0,2002,1986.0
Gypsy,NR,Classics,1962-01-01,2000-02-05,143.0,Fresh,64.0,14.0,74.0,6394.0,2000,1962.0
Gypsy,NR,Musical & Performing Arts,1962-01-01,2000-02-05,143.0,Fresh,64.0,14.0,74.0,6394.0,2000,1962.0
Hairspray,PG,Comedy,1988-02-26,2002-05-11,92.0,Certified Fresh,98.0,42.0,80.0,64137.0,2002,1988.0
Hairspray,PG,Drama,1988-02-26,2002-05-11,92.0,Certified Fresh,98.0,42.0,80.0,64137.0,2002,1988.0
Hairspray,PG,Musical & Performing Arts,1988-02-26,2002-05-11,92.0,Certified Fresh,98.0,42.0,80.0,64137.0,2002,1988.0
Halloween,R,Horror,1978-10-25,1997-10-27,93.0,Certified Fresh,96.0,68.0,89.0,302801.0,1997,1978.0
Halloween,R,Mystery & Suspense,1978-10-25,1997-10-27,93.0,Certified Fresh,96.0,68.0,89.0,302801.0,1997,1978.0
Hamlet,NR,Classics,1948-04-05,2000-09-19,153.0,Fresh,91.0,34.0,80.0,7527.0,2000,1948.0
Hamlet,NR,Drama,1948-04-05,2000-09-19,153.0,Fresh,91.0,34.0,80.0,7527.0,2000,1948.0
The Hand,R,Drama,1981-04-24,2007-09-25,104.0,Rotten,11.0,9.0,28.0,1902.0,2007,1981.0
The Hand,R,Horror,1981-04-24,2007-09-25,104.0,Rotten,11.0,9.0,28.0,1902.0,2007,1981.0
Hard Times,PG,Action & Adventure,,2001-05-22,93.0,Fresh,92.0,13.0,81.0,4109.0,2001,
Hard Times,PG,Classics,,2001-05-22,93.0,Fresh,92.0,13.0,81.0,4109.0,2001,
Hard Times,PG,Drama,,2001-05-22,93.0,Fresh,92.0,13.0,81.0,4109.0,2001,
Hardcore,R,Drama,1979-01-01,2004-09-14,105.0,Fresh,78.0,23.0,67.0,2393.0,2004,1979.0
